com_id,label,regis_cap,month_fou,industry_code,region
卧龙木涯星空民宿（个体工商户）,0,10.0,8,2,aba
卧龙穿鞋戴运商贸部（个体工商户）,0,3.0,8,0,aba
汶川县三江镇优益家电经营部（个体工商户）,0,10.0,7,3,aba
汶川县水磨镇永洪家庭农场（个体工商户）,0,10.0,6,1,aba
马尔康天音餐吧（个体工商户）,0,20.0,6,2,aba
汶川县鑫李老三砂锅米线店（个体工商户）,0,10.0,5,2,aba
马尔康渝云面馆（个体工商户）,0,1.0,4,2,aba
马尔康茶缘阁茶楼（个体工商户）,0,8.0,20,2,aba
汶川县水磨镇栖凤居民宿（个体工商户）,0,40.0,20,2,aba
马尔康中洪军饭店（个体工商户）,0,10.0,18,2,aba
马尔康雪山精华土特产经营部（个体工商户）,0,20.0,16,0,aba
马尔康夜猫子烧烤店（个体工商户）,0,5.0,13,2,aba
汶川红白殡葬服务店（个体工商户）,0,10.0,12,3,aba
马尔康食味轩餐饮店（个体工商户）,0,10.0,11,2,aba
汶川县水磨镇贰壹叁民宿（个体工商户）,0,5.0,8,2,aba
马尔康康城索嘎家政服务部（个体工商户）,0,1.0,8,3,aba
马尔康旺迦货运部（个体工商户）,0,10.0,7,5,aba
卧龙穿金戴银鞋店（个体工商户）,0,3.0,6,0,aba
马尔康阿姐茶餐吧（个体工商户）,0,10.0,5,2,aba
马尔康微醺酒馆（个体工商户）,0,4.0,4,2,aba
汶川牙医学药物研究部（个体工商户）,0,5.0,20,9,aba
卧龙好运货物运输店（个体工商户）,0,20.0,18,5,aba
马尔康白扎货运部（个体工商户）,0,50.0,16,5,aba
马尔康欣妹鸡杂餐饮店（个体工商户）,0,20.0,16,2,aba
汶川开心乐超市店（个体工商户）,0,9.0,11,0,aba
汶川县威州镇高锋新村张娜家庭农场店（个体工商户）,0,1.0,8,0,aba
马尔康炭火情深烧烤店（个体工商户）,0,5.0,7,2,aba
汶川五音移动通讯设备有限责任公司,0,10.0,6,4,aba
马尔康冯校长老火锅店（个体工商户）,0,20.0,4,2,aba
汶川桑坪盛世茶楼店（个体工商户）,0,50.0,20,2,aba
汶川县水磨镇藏元素土特产店（个体工商户）,0,5.0,20,0,aba
汶川县漩口镇沙沙农副产品零售店（个体工商户）,0,1.0,18,0,aba
汶川满天星超市（个体工商户）,0,5.0,18,0,aba
马尔康怡德中餐馆（个体工商户）,0,6.0,16,2,aba
马尔康马二娘清真馆（个体工商户）,0,30.0,16,2,aba
马尔康祥昂家庭农场（个体工商户）,0,15.0,16,1,aba
马尔康万林冒菜店（个体工商户）,0,5.0,15,15,aba
马尔康晚酌酒馆（个体工商户）,0,16.0,13,0,aba
马尔康云府茗茶楼（个体工商户）,0,5.0,12,2,aba
马尔康唐哥维修行（个体工商户）,0,10.0,10,3,aba
马尔康大王馄饨店（个体工商户）,0,3.0,9,2,aba
马尔康九倒拐串串香店（个体工商户）,0,70.0,8,2,aba
汶川绵虒山珍土特产店（个体工商户）,0,2.0,7,0,aba
马尔康物通货运部（个体工商户）,0,15.0,7,3,aba
马尔康慕叁山蛋糕店（个体工商户）,0,1.0,5,4,aba
汶川县水磨镇隐麓山居民宿（个体工商户）,0,60.0,19,2,aba
马尔康万贺茶府（个体工商户）,0,6.0,18,2,aba
马尔康石达扎布家庭农场（个体工商户）,0,40.0,16,1,aba
汶川街心闲聚茶楼坊（个体工商户）,0,50.0,15,2,aba
马尔康阿依拉货运部（个体工商户）,0,12.0,13,5,aba
马尔康茂姐的厨房店（个体工商户）,0,1.0,13,2,aba
马尔康创佳五金建材经营部（个体工商户）,0,8.0,12,0,aba
卧龙耿达风顺租赁有限公司,0,50.0,15,3,aba
汶川李老三砂锅米线店（个体工商户）,1,10.0,9,2,aba
卧龙貘语民宿（个体工商户）,0,20.0,9,2,aba
汶川利鑫达矿业有限公司,0,50.0,8,0,aba
马尔康鲜火烤肉店（个体工商户）,0,1.0,8,2,aba
汶川县映秀镇家兴电器经营部（个体工商户）,0,10.0,7,0,aba
汶川县水磨镇平英家庭农场（个体工商户）,0,20.0,7,1,aba
马尔康阿哚家农家院（个体工商户）,0,30.0,20,2,aba
马尔康阿嘉齐工作室（个体工商户）,0,50.0,19,6,aba
汶川县漩口镇星光打印部（个体工商户）,0,6.0,19,4,aba
汶川县水磨镇茶园民宿（个体工商户）,0,60.0,18,2,aba
汶川县无忧城街心台球厅（个体工商户）,0,5.0,18,6,aba
马尔康祥丰洗车人家场（个体工商户）,0,6.6,16,3,aba
马尔康普吉酒店（个体工商户）,0,20.0,15,2,aba
马尔康名爵台球厅（个体工商户）,0,1.0,14,6,aba
马尔康美古货运部（个体工商户）,0,13.0,13,5,aba
马尔康脚尔木货运部（个体工商户）,0,12.0,13,5,aba
马尔康尚格再生资源回收站（个体工商户）,0,80.0,13,3,aba
马尔康左记金溪面包店（个体工商户）,0,20.0,11,4,aba
汶川县水磨千寻口腔诊所有限责任公司,0,10.0,10,13,aba
马尔康市玉牙口腔诊所有限公司,0,20.0,10,13,aba
马尔康渝味火锅店（个体工商户）,0,50.0,9,2,aba
汶川县成大器老火锅餐饮店（个体工商户）,0,30.0,8,2,aba
马尔康戈纳夏服饰店（个体工商户）,0,1.0,7,0,aba
马尔康绒甲仓咖啡馆（个体工商户）,0,2.0,7,2,aba
马尔康德王洗涤服务中心（个体工商户）,0,50.0,20,3,aba
马尔康亿鑫车行（个体工商户）,0,5.0,18,0,aba
马尔康合诚汽修店（个体工商户）,0,30.0,16,3,aba
马尔康包子村早餐店（个体工商户）,1,15.0,14,2,aba
马尔康俄呷准珠宝店（个体工商户）,0,60.0,9,0,aba
马尔康鑫隆门鱼火锅店（个体工商户）,0,10.0,8,2,aba
马尔康帝澳咖啡厅（个体工商户）,0,20.0,7,2,aba
汶川县九八台球厅（个体工商户）,0,10.0,7,6,aba
马尔康杜丹庭足浴店（个体工商户）,0,50.0,5,3,aba
汶川县三江镇凤珠民宿（个体工商户）,0,60.0,18,2,aba
汶川县三江镇乐活汇民宿（个体工商户）,0,60.0,16,2,aba
马尔康洛日茶咖店（个体工商户）,0,20.0,14,0,aba
马尔康普大厨餐饮店（个体工商户）,1,8.0,14,2,aba
马尔康云锦冒菜店（个体工商户）,0,2.0,13,2,aba
卧龙蜀乡居客栈（个体工商户）,0,20.0,9,2,aba
汶川县漩口镇顺隆家庭农场（个体工商户）,0,5.0,8,1,aba
汶川县水磨镇成东机械设备租赁部（个体工商户）,0,40.0,7,5,aba
汶川县鑫陈氏水果店（个体工商户）,0,5.0,7,0,aba
马尔康冒大仙冒菜店（个体工商户）,0,15.0,19,2,aba
马尔康拉东机械租赁站（个体工商户）,0,60.0,18,0,aba
汶川屹豪餐饮服务部（个体工商户）,0,5.0,18,2,aba
马尔康巴拉巴拉童装店（个体工商户）,0,80.0,17,0,aba
马尔康串味江湖串串店（个体工商户）,0,30.0,15,2,aba
马尔康写素服装店（个体工商户）,0,5.0,8,0,aba
马尔康东豪酒店（个体工商户）,0,10.0,8,2,aba
马尔康食美鲜中餐馆（个体工商户）,0,4.0,7,2,aba
马尔康三羊劳务服务有限公司,0,50.0,7,3,aba
卧龙杨姐租赁部（个体工商户）,0,20.0,6,2,aba
马尔康夏琼酒店（个体工商户）,0,15.0,4,2,aba
马尔康江宇机械租赁站（个体工商户）,0,2.0,20,3,aba
马尔康茶里棋牌坊（个体工商户）,0,20.0,19,2,aba
汶川县五虎将餐饮服务店（个体工商户）,0,80.0,19,2,aba
马尔康郎科机械租赁站（个体工商户）,0,60.0,18,0,aba
马尔康茶古河畔家庭农场（个体工商户）,0,80.0,18,1,aba
马尔康陈银华机械租赁部（个体工商户）,0,8.0,17,3,aba
马尔康龙二哥蔬菜干杂店（个体工商户）,0,2.0,16,0,aba
马尔康星爵台球厅（个体工商户）,0,20.0,15,3,aba
汶川县映秀镇启源商贸店（个体工商户）,0,5.0,14,0,aba
马尔康时代美学设计中心（个体工商户）,0,20.0,13,3,aba
卧龙耿达半山拾理民宿（个体工商户）,0,20.0,13,2,aba
马尔康十八梯邓凳面馆（个体工商户）,0,6.0,8,2,aba
汶川县龙哥快餐店（个体工商户）,0,4.0,8,2,aba
马尔康智让沃丹沃博藏香厂（个体工商户）,0,10.0,7,4,aba
汶川县水磨镇果缤纷水果店（个体工商户）,0,15.0,7,0,aba
汶川绵虒美味小吃店（个体工商户）,0,8.0,7,2,aba
马尔康锦盛饭店（个体工商户）,0,6.0,5,2,aba
马尔康全优机械租赁中心（个体工商户）,0,1.0,4,3,aba
马尔康一味好面馆（个体工商户）,0,2.0,4,2,aba
卧龙仟山悦民宿（个体工商户）,0,20.0,4,2,aba
马尔康蔚澜酒吧（个体工商户）,0,20.0,20,6,aba
马尔康叁陆伍零批发部（个体工商户）,0,30.0,20,0,aba
马尔康花一直开花店（个体工商户）,0,12.0,19,0,aba
汶川县便利副食品批发店（个体工商户）,0,5.0,18,0,aba
汶川县成强通讯器材经营店（个体工商户）,0,3.0,18,0,aba
汶川县义达蹄花鸡火锅店（个体工商户）,0,16.0,18,2,aba
马尔康让央甲机械租赁站（个体工商户）,0,50.0,17,3,aba
马尔康沁然老火锅店（个体工商户）,0,30.0,16,2,aba
马尔康溢香苑鱼府（个体工商户）,0,10.0,16,2,aba
马尔康二娃粥道餐饮店（个体工商户）,1,20.0,15,2,aba
汶川余林林道路货物运输经营部（个体工商户）,0,10.0,14,5,aba
马尔康鲜果到家水果店（个体工商户）,0,20.0,14,0,aba
马尔康铁锅锅米线店（个体工商户）,0,10.0,13,2,aba
汶川鑫金记蛋糕加工店（个体工商户）,0,8.0,8,4,aba
汶川县兴琼大姐水果经营店（个体工商户）,0,5.0,7,0,aba
汶川县蜀牛香牦牛肉汤锅店（个体工商户）,0,15.0,7,5,aba
马尔康叁俩一橱餐饮店（个体工商户）,0,7.0,6,15,aba
汶川县熊熊餐饮服务店（个体工商户）,0,3.0,6,2,aba
马尔康山娃子小吃店（个体工商户）,0,2.0,4,2,aba
马尔康真仁皮肤美容中心（个体工商户）,0,2.0,19,3,aba
马尔康梁姐饭店（个体工商户）,0,4.0,18,2,aba
卧龙鲜活时蔬配送店（个体工商户）,0,10.0,16,0,aba
马尔康藏地民宿（个体工商户）,0,5.0,16,2,aba
马尔康班吗洗车店（个体工商户）,0,3.0,16,3,aba
马尔康三朗罗尔伍货运部（个体工商户）,0,10.0,15,5,aba
马尔康段佐兵扎皮蹄花店（个体工商户）,0,18.0,15,2,aba
马尔康壹壶茶茶府（个体工商户）,0,1.0,13,3,aba
马尔康索南青措货运部（个体工商户）,0,12.0,13,5,aba
马尔康一间花屋（个体工商户）,0,10.0,10,0,aba
汶川县芳华服装商贸来料加工经营部（个体工商户）,0,10.0,8,4,aba
汶川县艺无忧净水器经营中心（个体工商户）,0,2.0,8,3,aba
马尔康食为天川菜馆（个体工商户）,0,12.0,7,2,aba
汶川县映秀镇兵杰副食经营部（个体工商户）,0,8.0,7,0,aba
汶川县菜园子家庭农场（个体工商户）,0,58.0,6,1,aba
马尔康巷往酒馆（个体工商户）,0,10.0,6,2,aba
汶川县水磨镇欢喜服装店（个体工商户）,0,4.0,19,0,aba
马尔康光头匠人干洗店（个体工商户）,0,5.0,18,9,aba
马尔康小赵酸菜饺子馆（个体工商户）,0,10.0,16,2,aba
马尔康轻野音乐餐吧（个体工商户）,0,20.0,15,2,aba
马尔康童伴衣橱店（个体工商户）,0,15.0,15,0,aba
马尔康尽地扎货运部（个体工商户）,0,15.0,14,5,aba
马尔康建兴货运部（个体工商户）,0,10.0,13,5,aba
马尔康达不亚泽克生货运部（个体工商户）,0,10.0,13,5,aba
马尔康常乐聚烧烤店（个体工商户）,0,5.0,13,2,aba
马尔康黄记牛肉馆（个体工商户）,0,10.0,8,2,aba
马尔康达尔基货运部（个体工商户）,0,5.0,8,5,aba
马尔康阿贵私房菜馆（个体工商户）,0,8.0,19,2,aba
马尔康串门烤店（个体工商户）,0,20.0,19,2,aba
马尔康京品阁自助火锅店（个体工商户）,0,10.0,18,2,aba
汶川县水磨镇辰顺劳务服务队（个体工商户）,0,10.0,18,3,aba
马尔康三郎扎西圣香店（个体工商户）,0,3.0,17,0,aba
马尔康萨尔曼缘民宿（个体工商户）,0,1.0,17,2,aba
马尔康十达康布货运部（个体工商户）,0,15.0,14,5,aba
马尔康傲雪棋服装店（个体工商户）,0,30.0,8,0,aba
马尔康李记私房菜馆（个体工商户）,0,15.0,8,2,aba
马尔康阿辉机械租赁部（个体工商户）,0,10.0,7,3,aba
马尔康彬红茶馆（个体工商户）,0,10.0,6,15,aba
马尔康烤烤香餐饮店（个体工商户）,0,15.0,5,2,aba
汶川县水磨镇鸿运福康理疗店（个体工商户）,0,10.0,4,3,aba
马尔康悦己服装店（个体工商户）,0,5.0,4,0,aba
马尔康飞芃建材店（个体工商户）,0,10.0,20,0,aba
马尔康佳佳好火锅店（个体工商户）,1,5.0,20,2,aba
马尔康日暮小院火锅店（个体工商户）,0,6.0,20,2,aba
马尔康旺诚卷烟零售网络店（个体工商户）,0,20.0,20,0,aba
马尔康阿木根机械租赁部（个体工商户）,0,10.0,19,3,aba
马尔康大肚涮烤店（个体工商户）,0,10.0,19,2,aba
汶川县二毛家庭农场（个体工商户）,0,10.0,19,1,aba
汶川县李开明啤酒经营部（个体工商户）,0,10.0,18,0,aba
马尔康裕鸿水产店（个体工商户）,0,15.0,17,0,aba
马尔康煲大拿鸡公煲店（个体工商户）,0,20.0,17,2,aba
马尔康百鲜居小吃店（个体工商户）,0,10.0,16,2,aba
汶川县醉渔湾美蛙鱼火锅店（个体工商户）,0,20.0,14,2,aba
阿坝州清氧室内空气净化有限责任公司,0,10.0,12,11,aba
马尔康又见一面店（个体工商户）,0,5.0,11,2,aba
马尔康依洛货运部（个体工商户）,0,10.0,9,5,aba
马尔康早点见面小吃店（个体工商户）,0,3.0,8,2,aba
马尔康菜小碗川湘店（个体工商户）,0,15.0,8,2,aba
马尔康锑锅麻辣烫店（个体工商户）,0,15.0,7,2,aba
马尔康聚集点夜宵店（个体工商户）,0,4.0,7,2,aba
马尔康然路克货运部（个体工商户）,0,2.0,6,5,aba
马尔康品聚商贸经营部（个体工商户）,0,5.0,6,4,aba
汶川县水磨镇孙师按摩店（个体工商户）,0,2.0,4,3,aba
马尔康大亚相货运部（个体工商户）,0,10.0,4,5,aba
汶川县水磨镇熙贝美甲店（个体工商户）,0,5.0,20,3,aba
汶川县街心小新很忙副食店（个体工商户）,0,5.0,20,0,aba
汶川县映秀镇发勋废旧回收站（个体工商户）,0,5.0,20,3,aba
汶川县三江镇秀玉家庭农场（个体工商户）,0,30.0,20,1,aba
汶川三只三只羊餐饮店（个体工商户）,0,1.0,19,2,aba
马尔康其平机械租赁站（个体工商户）,0,50.0,19,0,aba
汶川县三江康之道美容店（个体工商户）,0,10.0,18,3,aba
马尔康吴妹猪肉铺（个体工商户）,0,40.0,18,0,aba
汶川初甜烘培店（个体工商户）,0,3.0,16,0,aba
汶川县悠米通讯设备销售服务店（个体工商户）,0,3.0,15,0,aba
汶川县水磨镇溪岸木屋民宿（个体工商户）,0,15.0,14,2,aba
马尔康足布安真货运部（个体工商户）,0,12.0,13,5,aba
马尔康茗言果茶铺（个体工商户）,0,7.0,13,2,aba
马尔康一龙克货运部（个体工商户）,0,10.0,12,5,aba
汶川县萌贝贝托育服务中心（个人独资）,0,2.0,11,3,aba
马尔康高原牧人部落土特产店（个体工商户）,0,1.0,8,0,aba
汶川朱门配送中心（个体工商户）,1,10.0,8,5,aba
马尔康洪普工程机械维修部（个体工商户）,0,1.0,8,4,aba
马尔康掌中勺川菜馆（个体工商户）,0,5.0,7,2,aba
汶川县威州镇天天都有货运部（个体工商户）,0,5.0,6,5,aba
卧龙勇胜运输店（个体工商户）,0,20.0,4,5,aba
马尔康王小冒豆花冒菜店（个体工商户）,0,1.0,4,2,aba
汶川码头故事餐饮服务有限公司,0,10.0,20,2,aba
马尔康客来必欢乐汉堡餐厅（个体工商户）,0,50.0,20,2,aba
马尔康阿卡小卖部（个体工商户）,0,3.0,19,0,aba
汶川羌家小筑民宿旅店（个体工商户）,0,50.0,19,2,aba
马尔康嘉绒圣兴生态蔬菜家庭农场（个体工商户）,0,20.0,18,1,aba
马尔康壹叁柒陆清吧（个体工商户）,0,5.0,18,2,aba
马尔康南卡机械租赁部（个体工商户）,0,50.0,17,3,aba
汶川县漩口镇玉洪劳务队（个体工商户）,0,10.0,17,3,aba
马尔康壹加壹美发店（个体工商户）,0,18.0,16,3,aba
马尔康老店烧烤店（个体工商户）,0,2.0,16,2,aba
马尔康吴记大盘鸡店（个体工商户）,0,5.0,15,2,aba
马尔康致橡树工作室（个体工商户）,0,10.0,15,3,aba
马尔康泽郎查米货运部（个体工商户）,0,10.0,15,5,aba
汶川县大脑壳汽车代驾服务有限公司,0,1.0,15,3,aba
汶川县三江镇古月民宿（个体工商户）,0,30.0,14,2,aba
马尔康营地火锅店（个体工商户）,0,5.0,14,2,aba
马尔康美德货运部（个体工商户）,0,12.0,13,5,aba
卧龙嘉瑜设备租赁经营部（个体工商户）,0,20.0,12,5,aba
马尔康仁章畜牧养殖专业合作社,0,5.0,12,1,aba
汶川县水磨镇巷往美甲美睫店（个体工商户）,0,2.0,8,3,aba
马尔康云端家庭农场（个体工商户）,0,3.0,8,1,aba
卧龙枫林漫民宿（个体工商户）,0,90.0,8,2,aba
马尔康耀晶钢材店（个体工商户）,0,20.0,8,4,aba
汶川县蓝豆豆儿童看护中心（个体工商户）,0,10.0,8,13,aba
马尔康诚勤芯氧服装店（个体工商户）,0,30.0,4,0,aba
马尔康文静小卖部（个体工商户）,0,5.0,16,0,aba
汶川县三江镇半山渡民宿（个体工商户）,0,30.0,16,2,aba
马尔康爱屋圣世小卖部（个体工商户）,0,10.0,15,0,aba
卧龙忆乡居民宿（个体工商户）,0,30.0,14,2,aba
马尔康聚闲茶楼（个体工商户）,0,7.0,13,2,aba
马尔康曹哥子串串香店（个体工商户）,0,10.0,13,2,aba
马尔康杨春英干杂店（个体工商户）,0,3.0,10,0,aba
汶川县映秀镇和信机械租赁部（个体工商户）,0,50.0,10,3,aba
汶川县水磨镇倩倩土特产店（个体工商户）,0,5.0,20,0,aba
汶川县水磨镇鸿福茶楼（个体工商户）,0,30.0,19,2,aba
汶川县映秀镇一碗水村曾二妹殡葬用品店（个体工商户）,0,5.0,18,3,aba
